id;userid;movieid;rating
23636;877;27205;5
23637;877;578;4
23638;877;329;3
23639;877;627;5
23640;877;24;3
23641;877;862;5
23642;877;77338;4
23643;877;576;3
23644;877;595;4
23645;877;7345;4
23646;877;832;5
23647;877;19;5
23648;877;77;5
23649;877;2118;3
23650;877;11216;4
23651;877;583;5
23652;877;322;2
23653;877;585;5
23654;877;311;5
23655;877;510;5
23656;877;213;5
23657;877;303;4
23658;877;6977;5
23659;877;680;5
23660;877;22;5
23661;877;5924;5
23662;877;11645;4
23663;877;380;4
23664;877;85;5
23665;877;1578;5
23666;877;424;4
23667;877;111;5
23668;877;857;5
23669;877;1366;3
23670;877;500;4
23671;1338;235;5
23672;1338;205;5
23673;1338;20453;2
23674;1338;453;3
23675;1338;218;5
23676;1338;702;4
23677;1338;348;5
23678;1338;103;4
23679;1338;807;0
23680;1338;872;1
23681;1338;1092;5
23682;1338;769;5
23683;1338;239;5
23684;1338;703;5
23685;1338;212;5
23686;1338;289;5
23687;1338;3175;3
23688;1338;975;3
23689;1338;272;1
23690;1338;887;1
23691;1338;524;0
23692;1338;289;5
23693;1338;598;1
23694;1338;903;2
23695;1338;562;4
23696;1338;15;1
23697;1338;968;4
23698;1338;11697;2
23699;1338;17654;4
23700;1338;68718;3
23701;1338;1417;5
23702;1338;497;5
23703;1338;275;4
23704;1338;783;5
23705;1338;600;2
23706;1338;629;5
23707;1338;37165;5
23708;1338;11787;1
23709;1338;1124;5
23710;1338;12445;2
23711;1338;13475;4
23712;1338;423;4
23713;1338;10191;0
23714;1338;274;5
23715;1338;949;4
23716;1338;10775;3
23717;1338;5915;3
23718;1338;429;0
23719;1338;7984;3
23720;1338;46738;1
23721;1338;27205;1
23722;1338;1480;5
23723;1338;578;2
23724;1338;627;2
23725;1338;862;2
23726;1338;77338;4
23727;1338;630;3
23728;1338;3078;2
23729;1338;576;4
23730;1338;1585;1
23731;1338;595;4
23732;1338;832;2
23733;1338;19;4
23734;1338;77;5
23735;1338;947;3
23736;1338;11216;3
23737;1338;87827;3
23738;1338;762;2
23739;1338;585;3
23740;1338;807;3
23741;1338;311;2
23742;1338;11216;4
23743;1338;654;3
23744;1338;213;1
23745;1338;303;1
23746;1338;539;2
23747;1338;680;2
23748;1338;22;5
23749;1338;792;5
23750;1338;391;5
23751;1338;975;5
23752;1338;641;4
23753;1338;223;2
23754;1338;567;4
23755;1338;111;2
23756;1338;857;1
23757;1338;1580;5
23758;1338;804;3
23759;1338;1366;2
23760;1338;500;1
23761;1340;13475;4
23762;1340;845;4
23763;1340;1892;4
23764;1340;599;4
23765;1340;702;4
23766;1340;280;4
23767;1340;103;4
23768;1340;705;4
23769;1340;280;4
23770;1340;279;4
23771;1340;872;4
23772;1340;1092;4
23773;1340;12405;4
23774;1340;3078;4
23775;1340;769;4
23776;1340;107;4
23777;1340;1422;4
23778;1340;9552;4
23779;1340;238;4
23780;1340;665;4
23781;1340;578;4
23782;1340;947;4
23783;1340;284;4
23784;1340;44214;4
23785;1340;24428;4
23786;1340;642;4
23787;1340;887;4
23788;1340;1480;4
23789;1340;289;4
23790;1340;598;4
23791;1340;829;4
23792;1340;121;4
23793;1340;8587;4
23794;1340;562;4
23795;1340;15;4
23796;1340;901;4
23797;1340;982;4
23798;1340;11697;4
23799;1340;5925;4
23800;1340;914;4
23801;1340;596;4
23802;1340;309;4
23803;1340;5961;4
23804;1340;497;4
23805;1340;783;4
23806;1340;13;4
23807;1340;769;4
23808;1340;489;4
23809;1340;770;4
23810;1340;213;4
23811;1340;1124;4
23812;1340;11787;4
23813;1340;12445;4
23814;1340;2493;4
23815;1340;423;4
23816;1340;13223;4
23817;1340;10191;4
23818;1340;694;4
23819;1340;429;4
23820;1340;7984;4
23821;1340;27205;4
23822;1340;578;4
23823;1340;8392;4
23824;1340;329;4
23825;1340;862;4
23826;1340;77338;4
23827;1340;103663;4
23828;1340;7345;4
23829;1340;24238;4
23830;1340;832;4
23831;1340;77;4
23832;1340;2118;4
23833;1340;11216;4
23834;1340;87827;4
23835;1340;3082;4
23836;1340;70;4
23837;1340;585;4
23838;1340;11216;4
23839;1340;213;4
23840;1340;10774;4
23841;1340;6977;4
23842;1340;680;4
23843;1340;22;4
23844;1340;391;4
23845;1340;5924;4
23846;1340;380;4
23847;1340;85;4
23848;1340;111;4
23849;1340;805;4
23850;1340;1580;4
23851;371;218;3
23852;371;702;4
23853;371;280;4
23854;371;280;3
23855;371;279;3
23856;371;12405;3
23857;371;3078;5
23858;371;993;5
23859;371;703;4
23860;371;212;3
23861;371;289;2
23862;371;1955;4
23863;371;9552;4
23864;371;10020;4
23865;371;272;5
23866;371;238;4
23867;371;962;4
23868;371;947;3
23869;371;44214;5
23870;371;642;4
23871;371;115;3
23872;371;524;3
23873;371;289;3
23874;371;598;4
23875;371;826;3
23876;371;121;3
23877;371;903;2
23878;371;15;5
23879;371;247;5
23880;371;968;3
23881;371;603;5
23882;371;982;4
23883;371;11697;4
23884;371;17654;3
23885;371;963;5
23886;371;1417;3
23887;371;38;3
23888;371;914;3
23889;371;996;4
23890;371;935;5
23891;371;37247;3
23892;371;990;4
23893;371;5961;5
23894;371;275;3
23895;371;13;3
23896;371;9277;3
23897;371;218;3
23898;371;769;4
23899;371;629;3
23900;371;3090;1
23901;371;3112;4
23902;371;13475;3
23903;371;13223;3
23904;371;423;3
23905;371;274;5
23906;371;288;4
23907;371;3082;3
23908;371;10775;3
23909;371;27205;3
23910;371;1480;4
23911;371;8392;5
23912;371;329;4
23913;371;947;1
23914;371;24;3
23915;371;77338;4
23916;371;630;3
23917;371;576;3
23918;371;1585;4
23919;371;87827;1
23920;371;583;5
23921;371;762;4
23922;371;3083;3
23923;371;807;4
23924;371;510;4
23925;371;213;4
23926;371;6977;4
23927;371;539;4
23928;371;22;4
23929;371;797;3
23930;371;5924;3
23931;371;975;3
23932;371;223;4
23933;371;567;5
23934;371;2062;3
23935;371;11645;5
23936;371;424;5
23937;371;111;3
23938;371;857;4
23939;371;1366;3
23940;371;500;4
23941;1816;13475;2
23942;1816;389;2
23943;1816;1892;1
23944;1816;20453;2
23945;1816;453;4
23946;1816;348;4
23947;1816;705;1
23948;1816;280;0
23949;1816;872;2
23950;1816;583;4
23951;1816;12405;4
23952;1816;769;3
23953;1816;993;4
23954;1816;239;1
23955;1816;583;1
23956;1816;1955;1
23957;1816;289;1
23958;1816;11778;2
23959;1816;3175;2
23960;1816;9552;2
23961;1816;10020;2
23962;1816;272;3
23963;1816;665;2
23964;1816;962;3
23965;1816;947;2
23966;1816;74643;2
23967;1816;1480;2
23968;1816;115;4
23969;1816;524;1
23970;1816;121;5
23971;1816;562;4
23972;1816;45269;4
23973;1816;15;1
23974;1816;982;2
23975;1816;68718;1
23976;1816;5925;4
23977;1816;914;1
23978;1816;596;4
23979;1816;10098;4
23980;1816;990;5
23981;1816;275;2
23982;1816;1091;3
23983;1816;1092;2
23984;1816;600;2
23985;1816;13;5
23986;1816;218;5
23987;1816;12;5
23988;1816;769;3
23989;1816;117;2
23990;1816;489;0
23991;1816;629;3
23992;1816;770;1
23993;1816;1124;3
23994;1816;13475;5
23995;1816;13223;1
23996;1816;423;3
23997;1816;274;3
23998;1816;745;2
23999;1816;288;1
24000;1816;694;4
24001;1816;16869;5
24002;1816;110;3
24003;1816;46738;1
24004;1816;27205;2
24005;1816;1480;3
24006;1816;8392;4
24007;1816;24;3
24008;1816;862;2
24009;1816;630;3
24010;1816;77338;5
24011;1816;3078;2
24012;1816;1585;1
24013;1816;77;2
24014;1816;947;3
24015;1816;762;2
24016;1816;3083;1
24017;1816;3082;1
24018;1816;311;1
24019;1816;11216;3
24020;1816;10774;5
24021;1816;680;1
24022;1816;5924;1
24023;1816;975;1
24024;1816;641;3
24025;1816;2062;4
24026;1816;11645;3
24027;1816;1578;2
24028;1816;857;4
24029;1816;805;0
24030;1816;1366;4
24031;370;13475;1
24032;370;389;1
24033;370;205;3
24034;370;453;0
24035;370;280;2
24036;370;705;1
24037;370;11324;0
24038;370;807;0
24039;370;1092;0
24040;370;3078;0
24041;370;239;2
24042;370;107;0
24043;370;212;0
24044;370;1955;1
24045;370;10020;1
24046;370;9552;3
24047;370;961;1
24048;370;272;1
24049;370;238;0
24050;370;962;3
24051;370;947;0
24052;370;642;0
24053;370;1480;0
24054;370;524;0
24055;370;289;1
24056;370;121;0
24057;370;15;1
24058;370;603;0
24059;370;7508;1
24060;370;68718;5
24061;370;37247;0
24062;370;935;3
24063;370;10098;0
24064;370;550;2
24065;370;990;0
24066;370;49051;0
24067;370;497;3
24068;370;783;2
24069;370;9277;0
24070;370;13;0
24071;370;12;1
24072;370;218;0
24073;370;117;2
24074;370;489;0
24075;370;770;1
24076;370;3090;1
24077;370;37165;5
24078;370;1124;4
24079;370;11787;5
24080;370;2493;5
24081;370;3112;0
24082;370;13475;0
24083;370;423;0
24084;370;274;3
24085;370;10191;1
24086;370;745;4
24087;370;205;2
24088;370;278;0
24089;370;694;3
24090;370;949;0
24091;370;3082;2
24092;370;27205;3
24093;370;578;3
24094;370;627;0
24095;370;24;1
24096;370;630;5
24097;370;3078;1
24098;370;576;4
24099;370;2118;0
24100;370;11216;3
24101;370;762;0
24102;370;322;0
24103;370;3082;0
24104;370;311;0
24105;370;510;0
24106;370;213;3
24107;370;10774;0
24108;370;539;0
24109;370;22;5
24110;370;641;0
24111;370;567;3
24112;370;2062;1
24113;370;11645;1
24114;370;424;0
24115;370;111;0
24116;370;857;2
24117;370;805;4
24118;370;1580;1
24119;370;804;3
24120;370;500;2
24121;1815;13475;1
24122;1815;235;2
24123;1815;845;1
24124;1815;1892;0
24125;1815;20453;4
24126;1815;7508;3
24127;1815;453;3
24128;1815;599;2
24129;1815;218;2
24130;1815;280;5
24131;1815;702;1
24132;1815;103;4
24133;1815;872;5
24134;1815;1092;4
24135;1815;12405;5
24136;1815;239;3
24137;1815;1955;2
24138;1815;1955;5
24139;1815;238;4
24140;1815;962;3
24141;1815;74643;5
24142;1815;24428;4
24143;1815;910;1
24144;1815;2503;0
24145;1815;826;1
24146;1815;8587;4
24147;1815;603;1
24148;1815;982;0
24149;1815;963;2
24150;1815;5925;1
24151;1815;596;1
24152;1815;10098;5
24153;1815;49051;3
24154;1815;497;2
24155;1815;783;4
24156;1815;600;4
24157;1815;13;4
24158;1815;9277;2
24159;1815;218;1
24160;1815;769;4
24161;1815;489;4
24162;1815;213;4
24163;1815;11787;4
24164;1815;12445;4
24165;1815;13223;4
24166;1815;274;4
24167;1815;10191;4
24168;1815;745;3
24169;1815;205;4
24170;1815;288;4
24171;1815;949;4
24172;1815;3082;4
24173;1815;10775;4
24174;1815;5915;4
24175;1815;7984;4
24176;1815;27205;4
24177;1815;329;4
24178;1815;24;4
24179;1815;77338;4
24180;1815;3078;4
24181;1815;1585;4
24182;1815;103663;4
24183;1815;19;4
24184;1815;77;5
24185;1815;87827;4
24186;1815;583;2
24187;1815;762;1
24188;1815;3083;3
24189;1815;3082;2
24190;1815;585;0
24191;1815;311;1
24192;1815;510;0
24193;1815;11216;3
24194;1815;654;2
24195;1815;213;5
24196;1815;10774;5
24197;1815;539;4
24198;1815;391;3
24199;1815;5924;1
24200;1815;223;3
24201;1815;567;2
24202;1815;11645;0
24203;1815;380;1
24204;1815;85;2
24205;1815;1578;3
24206;1815;424;1
24207;1815;857;1
24208;1815;805;2
24209;1815;1580;3
24210;1815;804;4
24211;381;13475;2
24212;381;235;2
24213;381;389;4
24214;381;1892;1
24215;381;7508;4
24216;381;702;4
24217;381;807;3
24218;381;279;3
24219;381;3078;4
24220;381;1955;4
24221;381;212;3
24222;381;289;0
24223;381;11778;0
24224;381;1422;3
24225;381;975;3
24226;381;9552;2
24227;381;10020;2
24228;381;284;3
24229;381;44214;5
24230;381;74643;4
24231;381;887;1
24232;381;524;2
24233;381;910;3
24234;381;598;3
24235;381;2503;4
24236;381;826;4
24237;381;121;4
24238;381;903;2
24239;381;8587;3
24240;381;45269;4
24241;381;15;2
24242;381;901;5
24243;381;247;3
24244;381;603;5
24245;381;982;3
24246;381;963;3
24247;381;5925;4
24248;381;914;4
24249;381;996;4
24250;381;37247;3
24251;381;10098;4
24252;381;550;3
24253;381;49051;3
24254;381;497;3
24255;381;600;3
24256;381;1092;3
24257;381;770;2
24258;381;37165;3
24259;381;1124;3
24260;381;11787;4
24261;381;12445;3
24262;381;274;4
24263;381;278;3
24264;381;3082;4
24265;381;10775;1
24266;381;16869;3
24267;381;110;2
24268;381;27205;3
24269;381;578;3
24270;381;329;4
24271;381;8392;3
24272;381;627;3
24273;381;862;4
24274;381;630;2
24275;381;3078;4
24276;381;576;4
24277;381;1585;4
24278;381;103663;3
24279;381;24238;2
24280;381;832;2
24281;381;77;3
24282;381;947;3
24283;381;2118;3
24284;381;11216;4
24285;381;87827;3
24286;381;322;3
24287;381;585;1
24288;381;311;4
24289;381;213;3
24290;381;10774;4
24291;381;792;4
24292;381;391;4
24293;381;975;4
24294;381;223;4
24295;381;2062;3
24296;381;11645;2
24297;381;85;4
24298;381;424;3
24299;381;111;5
24300;381;805;3
24301;1328;13475;2
24302;1328;235;5
24303;1328;205;2
24304;1328;1892;5
24305;1328;453;2
24306;1328;7508;3
24307;1328;599;3
24308;1328;103;4
24309;1328;705;2
24310;1328;583;2
24311;1328;3078;2
24312;1328;583;2
24313;1328;107;1
24314;1328;1955;3
24315;1328;10020;2
24316;1328;578;2
24317;1328;642;2
24318;1328;887;2
24319;1328;115;5
24320;1328;289;2
24321;1328;598;2
24322;1328;2503;5
24323;1328;826;3
24324;1328;903;2
24325;1328;15;2
24326;1328;247;3
24327;1328;901;2
24328;1328;603;1
24329;1328;968;2
24330;1328;982;4
24331;1328;1417;2
24332;1328;10098;5
24333;1328;990;1
24334;1328;550;2
24335;1328;49051;4
24336;1328;5961;2
24337;1328;275;2
24338;1328;783;2
24339;1328;13;2
24340;1328;9277;5
24341;1328;769;2
24342;1328;629;2
24343;1328;1124;3
24344;1328;2493;5
24345;1328;13475;2
24346;1328;10191;2
24347;1328;745;1
24348;1328;278;2
24349;1328;949;2
24350;1328;694;5
24351;1328;10775;2
24352;1328;16869;2
24353;1328;429;2
24354;1328;110;3
24355;1328;7984;2
24356;1328;27205;2
24357;1328;1480;4
24358;1328;578;2
24359;1328;8392;2
24360;1328;947;2
24361;1328;576;4
24362;1328;7345;5
24363;1328;832;2
24364;1328;947;2
24365;1328;2118;2
24366;1328;87827;2
24367;1328;762;2
24368;1328;322;2
24369;1328;3083;2
24370;1328;3082;2
24371;1328;70;2
24372;1328;585;2
24373;1328;807;2
24374;1328;11216;4
24375;1328;213;2
24376;1328;539;2
24377;1328;22;2
24378;1328;797;1
24379;1328;975;3
24380;1328;641;4
24381;1328;2062;3
24382;1328;11645;5
24383;1328;380;1
24384;1328;85;4
24385;1328;1578;3
24386;1328;111;4
24387;1328;857;1
24388;1328;804;5
24389;1328;1366;1
24390;1328;500;4
24391;1813;389;3
24392;1813;235;3
24393;1813;205;5
24394;1813;20453;5
24395;1813;599;3
24396;1813;218;3
24397;1813;702;2
24398;1813;348;3
24399;1813;807;3
24400;1813;12405;3
24401;1813;3078;3
24402;1813;212;3
24403;1813;1955;4
24404;1813;11778;3
24405;1813;1422;3
24406;1813;3175;5
24407;1813;1955;4
24408;1813;272;4
24409;1813;665;2
24410;1813;238;4
24411;1813;962;4
24412;1813;44214;4
24413;1813;524;4
24414;1813;115;3
24415;1813;2503;3
24416;1813;826;4
24417;1813;903;4
24418;1813;121;2
24419;1813;8587;4
24420;1813;562;4
24421;1813;15;3
24422;1813;247;4
24423;1813;901;5
24424;1813;603;3
24425;1813;17654;4
24426;1813;68718;2
24427;1813;5925;4
24428;1813;1417;2
24429;1813;38;1
24430;1813;996;3
24431;1813;37247;3
24432;1813;935;3
24433;1813;309;3
24434;1813;990;3
24435;1813;550;3
24436;1813;5961;3
24437;1813;49051;4
24438;1813;497;4
24439;1813;275;4
24440;1813;218;3
24441;1813;629;4
24442;1813;489;3
24443;1813;1124;5
24444;1813;12445;4
24445;1813;3112;3
24446;1813;13475;3
24447;1813;423;3
24448;1813;10191;3
24449;1813;205;4
24450;1813;288;3
24451;1813;278;3
24452;1813;10775;5
24453;1813;429;5
24454;1813;7984;3
24455;1813;1480;4
24456;1813;578;3
24457;1813;329;4
24458;1813;862;3
24459;1813;3078;4
24460;1813;1585;4
24461;1813;595;3
24462;1813;103663;3
24463;1813;7345;3
24464;1813;832;4
24465;1813;947;3
24466;1813;762;4
24467;1813;322;5
24468;1813;3083;4
24469;1813;585;3
24470;1813;11216;4
24471;1813;654;4
24472;1813;539;4
24473;1813;792;5
24474;1813;391;5
24475;1813;2062;4
24476;1813;11645;3
24477;1813;424;3
24478;1813;111;4
24479;1813;804;3
24480;1813;1366;4
24481;1330;235;2
24482;1330;389;5
24483;1330;205;5
24484;1330;845;5
24485;1330;20453;3
24486;1330;599;3
24487;1330;11324;1
24488;1330;705;5
24489;1330;807;5
24490;1330;12405;5
24491;1330;107;2
24492;1330;1955;5
24493;1330;11778;4
24494;1330;1422;3
24495;1330;975;5
24496;1330;9552;5
24497;1330;272;2
24498;1330;238;2
24499;1330;962;5
24500;1330;642;1
24501;1330;887;1
24502;1330;524;5
24503;1330;115;5
24504;1330;910;4
24505;1330;2503;3
24506;1330;598;5
24507;1330;826;5
24508;1330;8587;2
24509;1330;15;5
24510;1330;45269;5
24511;1330;901;3
24512;1330;17654;3
24513;1330;38;3
24514;1330;596;4
24515;1330;309;5
24516;1330;990;5
24517;1330;49051;2
24518;1330;783;5
24519;1330;13;5
24520;1330;218;2
24521;1330;117;4
24522;1330;769;5
24523;1330;629;5
24524;1330;770;5
24525;1330;3090;1
24526;1330;37165;1
24527;1330;1124;5
24528;1330;11787;2
24529;1330;2493;2
24530;1330;13475;5
24531;1330;3112;2
24532;1330;423;5
24533;1330;10191;3
24534;1330;274;2
24535;1330;745;5
24536;1330;288;1
24537;1330;278;1
24538;1330;694;3
24539;1330;3082;2
24540;1330;10775;5
24541;1330;429;2
24542;1330;1480;5
24543;1330;578;5
24544;1330;329;2
24545;1330;862;2
24546;1330;77338;1
24547;1330;576;4
24548;1330;1585;5
24549;1330;832;5
24550;1330;947;4
24551;1330;2118;5
24552;1330;87827;3
24553;1330;583;5
24554;1330;322;4
24555;1330;3083;2
24556;1330;807;5
24557;1330;311;3
24558;1330;11216;1
24559;1330;654;2
24560;1330;303;3
24561;1330;10774;5
24562;1330;22;5
24563;1330;792;2
24564;1330;797;5
24565;1330;1578;5
24566;1330;424;5
24567;1330;1580;2
24568;1330;804;4
24569;1330;1366;2
24570;1330;500;5
24571;1804;205;3
24572;1804;20453;2
24573;1804;1892;4
24574;1804;453;4
24575;1804;280;5
24576;1804;103;3
24577;1804;11324;4
24578;1804;279;3
24579;1804;1092;3
24580;1804;583;5
24581;1804;12405;4
24582;1804;769;2
24583;1804;583;2
24584;1804;107;4
24585;1804;11778;4
24586;1804;1422;5
24587;1804;975;2
24588;1804;238;4
24589;1804;578;4
24590;1804;24428;4
24591;1804;524;4
24592;1804;598;3
24593;1804;2503;3
24594;1804;829;4
24595;1804;121;5
24596;1804;562;3
24597;1804;8587;3
24598;1804;247;5
24599;1804;968;4
24600;1804;603;5
24601;1804;982;3
24602;1804;7508;0
24603;1804;68718;2
24604;1804;1417;3
24605;1804;38;4
24606;1804;309;4
24607;1804;550;5
24608;1804;49051;3
24609;1804;275;4
24610;1804;497;5
24611;1804;1091;0
24612;1804;13;5
24613;1804;218;5
24614;1804;12;2
24615;1804;769;1
24616;1804;489;4
24617;1804;629;2
24618;1804;37165;3
24619;1804;1124;3
24620;1804;12445;1
24621;1804;13475;1
24622;1804;423;4
24623;1804;10191;3
24624;1804;274;5
24625;1804;745;5
24626;1804;205;5
24627;1804;278;5
24628;1804;694;5
24629;1804;949;5
24630;1804;16869;4
24631;1804;7984;4
24632;1804;110;4
24633;1804;27205;5
24634;1804;329;3
24635;1804;627;4
24636;1804;862;3
24637;1804;24;4
24638;1804;77338;4
24639;1804;630;3
24640;1804;7345;4
24641;1804;77;4
24642;1804;11216;3
24643;1804;87827;3
24644;1804;70;3
24645;1804;585;3
24646;1804;311;4
24647;1804;510;5
24648;1804;303;5
24649;1804;539;5
24650;1804;792;5
24651;1804;391;4
24652;1804;975;4
24653;1804;641;4
24654;1804;380;5
24655;1804;1578;4
24656;1804;424;4
24657;1804;111;4
24658;1804;857;5
24659;1804;805;4
24660;1804;1366;3
24661;1322;235;4
24662;1322;845;4
24663;1322;20453;4
24664;1322;218;4
24665;1322;599;4
24666;1322;702;4
24667;1322;348;4
24668;1322;1092;4
24669;1322;3078;4
24670;1322;993;4
24671;1322;583;4
24672;1322;239;4
24673;1322;1955;4
24674;1322;289;4
24675;1322;1422;4
24676;1322;9552;4
24677;1322;961;4
24678;1322;238;4
24679;1322;578;1
24680;1322;947;5
24681;1322;24428;4
24682;1322;887;4
24683;1322;1480;2
24684;1322;115;4
24685;1322;524;5
24686;1322;598;4
24687;1322;829;1
24688;1322;903;5
24689;1322;121;4
24690;1322;15;1
24691;1322;968;5
24692;1322;11697;4
24693;1322;963;4
24694;1322;5925;4
24695;1322;1417;5
24696;1322;596;4
24697;1322;935;4
24698;1322;309;2
24699;1322;10098;4
24700;1322;990;4
24701;1322;275;5
24702;1322;1091;4
24703;1322;9277;4
24704;1322;12;4
24705;1322;117;4
24706;1322;489;3
24707;1322;629;4
24708;1322;3090;4
24709;1322;2493;4
24710;1322;13475;4
24711;1322;13223;4
24712;1322;10191;4
24713;1322;205;4
24714;1322;745;4
24715;1322;288;4
24716;1322;694;4
24717;1322;3082;4
24718;1322;10775;4
24719;1322;5915;4
24720;1322;7984;4
24721;1322;110;4
24722;1322;27205;4
24723;1322;329;4
24724;1322;8392;4
24725;1322;947;4
24726;1322;862;4
24727;1322;630;4
24728;1322;77338;4
24729;1322;576;4
24730;1322;1585;4
24731;1322;7345;4
24732;1322;24238;4
24733;1322;11216;4
24734;1322;583;4
24735;1322;3083;4
24736;1322;807;4
24737;1322;11216;4
24738;1322;654;4
24739;1322;213;4
24740;1322;303;4
24741;1322;10774;4
24742;1322;6977;4
24743;1322;22;4
24744;1322;792;4
24745;1322;641;4
24746;1322;223;4
24747;1322;567;4
24748;1322;2062;4
24749;1322;1578;4
24750;1322;1366;4
24751;353;389;5
24752;353;453;4
24753;353;7508;3
24754;353;218;4
24755;353;280;4
24756;353;702;3
24757;353;103;3
24758;353;11324;5
24759;353;279;3
24760;353;583;4
24761;353;107;3
24762;353;703;3
24763;353;11778;3
24764;353;3175;3
24765;353;975;4
24766;353;10020;3
24767;353;9552;3
24768;353;665;5
24769;353;238;4
24770;353;578;2
24771;353;962;3
24772;353;947;3
24773;353;284;3
24774;353;74643;4
24775;353;44214;4
24776;353;829;3
24777;353;562;3
24778;353;247;4
24779;353;968;5
24780;353;963;3
24781;353;68718;4
24782;353;5925;3
24783;353;914;4
24784;353;38;3
24785;353;596;2
24786;353;37247;3
24787;353;309;4
24788;353;5961;3
24789;353;275;3
24790;353;1091;4
24791;353;783;3
24792;353;13;4
24793;353;117;3
24794;353;213;3
24795;353;1124;4
24796;353;11787;4
24797;353;12445;1
24798;353;2493;3
24799;353;3112;4
24800;353;13223;4
24801;353;423;2
24802;353;274;3
24803;353;278;4
24804;353;694;3
24805;353;3082;5
24806;353;429;3
24807;353;7984;4
24808;353;46738;3
24809;353;27205;2
24810;353;1480;3
24811;353;578;3
24812;353;329;4
24813;353;947;3
24814;353;627;3
24815;353;24;3
24816;353;77338;3
24817;353;1585;4
24818;353;595;2
24819;353;103663;3
24820;353;7345;3
24821;353;19;3
24822;353;77;4
24823;353;2118;4
24824;353;762;3
24825;353;322;4
24826;353;585;4
24827;353;311;3
24828;353;654;4
24829;353;539;4
24830;353;680;3
24831;353;797;3
24832;353;567;4
24833;353;2062;3
24834;353;380;3
24835;353;85;4
24836;353;1578;3
24837;353;424;3
24838;353;804;5
24839;353;1366;3
24840;353;500;3
24841;355;13475;3
24842;355;235;3
24843;355;389;3
24844;355;845;3
24845;355;205;3
24846;355;20453;3
24847;355;599;3
24848;355;702;3
24849;355;103;3
24850;355;705;3
24851;355;280;3
24852;355;807;3
24853;355;872;3
24854;355;279;3
24855;355;1092;3
24856;355;583;3
24857;355;769;3
24858;355;3175;3
24859;355;975;3
24860;355;10020;3
24861;355;238;3
24862;355;284;3
24863;355;947;3
24864;355;24428;3
24865;355;829;3
24866;355;903;3
24867;355;562;3
24868;355;247;3
24869;355;968;3
24870;355;7508;3
24871;355;17654;3
24872;355;963;3
24873;355;5925;3
24874;355;914;3
24875;355;38;3
24876;355;596;3
24877;355;935;3
24878;355;10098;3
24879;355;550;3
24880;355;49051;3
24881;355;275;3
24882;355;1092;3
24883;355;600;3
24884;355;9277;3
24885;355;218;3
24886;355;117;3
24887;355;770;3
24888;355;37165;3
24889;355;11787;3
24890;355;3112;3
24891;355;423;3
24892;355;13223;3
24893;355;274;3
24894;355;10191;3
24895;355;745;3
24896;355;694;3
24897;355;3082;3
24898;355;1480;3
24899;355;329;3
24900;355;627;3
24901;355;862;3
24902;355;24;3
24903;355;77338;3
24904;355;3078;3
24905;355;1585;3
24906;355;595;3
24907;355;103663;3
24908;355;7345;3
24909;355;24238;3
24910;355;19;3
24911;355;77;3
24912;355;947;3
24913;355;11216;3
24914;355;583;3
24915;355;322;3
24916;355;70;3
24917;355;654;3
24918;355;10774;3
24919;355;6977;3
24920;355;539;3
24921;355;792;3
24922;355;391;3
24923;355;975;3
24924;355;223;3
24925;355;11645;3
24926;355;1578;3
24927;355;424;3
24928;355;857;3
24929;355;805;3
24930;355;1580;3
24931;365;389;2
24932;365;205;4
24933;365;1892;2
24934;365;20453;1
24935;365;453;3
24936;365;218;0
24937;365;599;1
24938;365;103;2
24939;365;348;5
24940;365;11324;2
24941;365;3078;1
24942;365;769;1
24943;365;703;2
24944;365;212;1
24945;365;1955;3
24946;365;289;3
24947;365;961;2
24948;365;947;3
24949;365;284;4
24950;365;1480;1
24951;365;524;2
24952;365;115;3
24953;365;289;4
24954;365;8587;4
24955;365;247;4
24956;365;968;2
24957;365;7508;3
24958;365;982;2
24959;365;963;2
24960;365;1417;2
24961;365;914;4
24962;365;38;2
24963;365;37247;4
24964;365;309;2
24965;365;275;2
24966;365;1091;1
24967;365;600;2
24968;365;218;3
24969;365;769;2
24970;365;489;2
24971;365;770;2
24972;365;213;2
24973;365;11787;2
24974;365;2493;2
24975;365;13475;2
24976;365;13223;2
24977;365;274;3
24978;365;745;3
24979;365;278;2
24980;365;949;2
24981;365;694;3
24982;365;3082;2
24983;365;10775;2
24984;365;16869;2
24985;365;5915;2
24986;365;429;2
24987;365;7984;2
24988;365;46738;2
24989;365;27205;2
24990;365;578;2
24991;365;329;2
24992;365;8392;3
24993;365;627;2
24994;365;947;2
24995;365;77338;2
24996;365;3078;2
24997;365;7345;2
24998;365;103663;2
24999;365;832;2
25000;365;2118;2
25001;365;11216;2
25002;365;87827;2
25003;365;583;2
25004;365;762;2
25005;365;322;2
25006;365;3083;2
25007;365;70;2
25008;365;585;2
25009;365;11216;2
25010;365;654;2
25011;365;213;2
25012;365;303;2
25013;365;539;2
25014;365;22;2
25015;365;391;2
25016;365;5924;2
25017;365;975;2
25018;365;567;3
25019;365;85;3
25020;365;1366;2
25021;1314;20453;4
25022;1314;348;0
25023;1314;11324;3
25024;1314;705;1
25025;1314;280;2
25026;1314;872;5
25027;1314;279;3
25028;1314;1092;4
25029;1314;583;4
25030;1314;12405;5
25031;1314;703;4
25032;1314;107;4
25033;1314;212;2
25034;1314;289;3
25035;1314;578;3
25036;1314;44214;5
25037;1314;642;4
25038;1314;1480;5
25039;1314;289;3
